id_pais,id_provincia,provincia_nombre,mes,categoria,subcategoria,valoracion_general_promedio,total_opiniones_categoria_promedio,precio_medio_entrada_promedio,gasto_total_promedio
ES,23,jaén,5,vida nocturna,musica,4.33,992,1122.85,85905.54
ES,29,málaga,5,vida nocturna,musica,4.43,56036,1546.47,885410.73
ES,41,sevilla,5,vida nocturna,musica,4.34,39053,1330.50,844971.60
ES,22,huesca,5,vida nocturna,musica,4.25,1293,694.40,171036.20
ES,44,teruel,5,vida nocturna,musica,4.28,950,1772.43,174955.14
ES,50,zaragoza,5,vida nocturna,musica,4.21,1614,902.00,137151.00
ES,35,las palmas,5,vida nocturna,musica,4.28,129544,1334.24,631152.12
ES,38,santa cruz de tenerife,5,vida nocturna,musica,4.26,62671,2035.81,349235.90
ES,39,cantabria,5,vida nocturna,musica,4.27,5819,1008.80,259416.40
ES,02,albacete,5,vida nocturna,musica,4.15,573,1366.67,103247.17
ES,13,ciudad real,5,vida nocturna,musica,4.29,385,994.44,31242.56
ES,16,cuenca,5,vida nocturna,musica,4.19,760,1105.50,366593.50
ES,19,guadalajara,5,vida nocturna,musica,4.04,447,871.00,47143.67
ES,45,toledo,5,vida nocturna,musica,4.18,434,2571.57,223297.57
ES,09,burgos,5,vida nocturna,musica,4.28,970,1929.14,79766.86
ES,24,león,5,vida nocturna,musica,4.21,1480,1365.00,74942.75
ES,34,palencia,5,vida nocturna,musica,4.35,379,1043.50,6378.00
ES,37,salamanca,5,vida nocturna,musica,4.17,3701,1342.80,145626.20
ES,40,segovia,5,vida nocturna,musica,4.07,263,1724.50,83415.75
ES,42,soria,5,vida nocturna,musica,3.97,154,991.00,28496.00
ES,47,valladolid,5,vida nocturna,musica,4.06,1293,1062.22,182853.78
ES,49,zamora,5,vida nocturna,musica,4.17,462,1470.14,98082.14
ES,08,barcelona,5,vida nocturna,musica,4.05,119743,1277.47,939688.66
ES,17,girona,5,vida nocturna,musica,4.24,12856,1667.70,291743.57
ES,25,lleida,5,vida nocturna,musica,4.27,1184,1124.08,147370.92
ES,43,tarragona,5,vida nocturna,musica,4.20,22730,1084.70,139684.04
ES,51,ceuta,5,vida nocturna,musica,0.00,0,1297.00,15564.00
ES,28,madrid,5,vida nocturna,musica,4.10,100430,1137.34,3043775.34
ES,31,navarra,5,vida nocturna,musica,4.23,2565,1568.67,1484106.92
ES,03,alicante/alacant,5,vida nocturna,musica,4.28,84389,1636.16,212685.72
ES,12,castellón/castelló,5,vida nocturna,musica,4.20,2406,1179.20,91897.60
ES,46,valencia/valència,5,vida nocturna,musica,4.15,9307,1412.07,329028.70
ES,06,badajoz,5,vida nocturna,musica,4.29,2109,848.00,200107.00
ES,10,cáceres,5,vida nocturna,musica,4.33,1377,1250.33,101699.00
ES,15,a coruña,5,vida nocturna,musica,4.21,5653,981.47,368593.13
ES,27,lugo,5,vida nocturna,musica,4.28,502,1349.00,40314.67
ES,32,ourense,5,vida nocturna,musica,4.15,660,1495.25,20307.25
ES,36,pontevedra,5,vida nocturna,musica,4.17,3092,909.82,189546.00
ES,07,illes balears,5,vida nocturna,musica,4.33,122452,1534.39,797846.74
ES,26,la rioja,5,vida nocturna,musica,4.31,1866,1357.43,103059.57
ES,01,araba/álava,5,vida nocturna,musica,4.41,1138,831.00,189298.33
ES,48,bizkaia,5,vida nocturna,musica,4.31,5615,1102.78,513137.22
ES,20,gipuzkoa,5,vida nocturna,musica,4.41,5503,1144.82,159727.88
ES,33,asturias,5,vida nocturna,musica,4.35,9626,2702.87,730152.73
ES,30,murcia,5,vida nocturna,musica,4.20,1488,1056.25,134177.25
ES,04,almería,5,vida nocturna,musicales,4.19,5362,1203.00,194886.00
ES,11,cádiz,5,vida nocturna,musicales,4.26,2343,1151.00,82928.67
ES,14,córdoba,5,vida nocturna,musicales,4.29,1908,941.50,121767.50
ES,18,granada,5,vida nocturna,musicales,4.37,10900,337.67,115207.00
ES,23,jaén,5,vida nocturna,musicales,4.33,992,1683.00,79101.00
ES,29,málaga,5,vida nocturna,musicales,4.43,56036,78.50,1420.00
ES,41,sevilla,5,vida nocturna,musicales,4.34,39053,1789.00,246353.00
ES,22,huesca,5,vida nocturna,musicales,4.25,1293,662.00,843360.00
ES,50,zaragoza,5,vida nocturna,musicales,4.21,1614,816.50,363267.50
ES,35,las palmas,5,vida nocturna,musicales,4.28,129544,609.25,181422.75
ES,38,santa cruz de tenerife,5,vida nocturna,musicales,4.26,62671,365.67,14996.00
ES,02,albacete,5,vida nocturna,musicales,4.15,573,147.00,24493.00
ES,24,león,5,vida nocturna,musicales,4.21,1480,220.00,440.00
ES,37,salamanca,5,vida nocturna,musicales,4.17,3701,1431.00,73605.00
ES,47,valladolid,5,vida nocturna,musicales,4.06,1293,770.33,9226.33
ES,08,barcelona,5,vida nocturna,musicales,4.05,119743,860.70,448945.00
ES,17,girona,5,vida nocturna,musicales,4.24,12856,440.00,43637.50
ES,43,tarragona,5,vida nocturna,musicales,4.20,22730,1913.00,619812.00
ES,28,madrid,5,vida nocturna,musicales,4.10,100430,539.00,428828.00
ES,03,alicante/alacant,5,vida nocturna,musicales,4.28,84389,102.00,24000.67
ES,46,valencia/valència,5,vida nocturna,musicales,4.15,9307,559.50,115173.50
ES,06,badajoz,5,vida nocturna,musicales,4.29,2109,185.50,30413.50
ES,10,cáceres,5,vida nocturna,musicales,4.33,1377,396.75,15743.25
ES,27,lugo,5,vida nocturna,musicales,4.28,502,176.00,5456.00
ES,07,illes balears,5,vida nocturna,musicales,4.33,122452,1009.00,175199.50
ES,30,murcia,5,vida nocturna,musicales,4.20,1488,818.00,31190.75
ES,04,almería,6,paisaje naturaleza,actividades infantiles,4.19,23376,494.33,16271.33
ES,11,cádiz,6,paisaje naturaleza,actividades infantiles,4.26,12350,633.75,10083.00
ES,14,córdoba,6,paisaje naturaleza,actividades infantiles,4.29,3767,58.00,2900.00
ES,18,granada,6,paisaje naturaleza,actividades infantiles,4.37,18492,2123.67,85185.00
ES,21,huelva,6,paisaje naturaleza,actividades infantiles,4.11,8396,976.00,6980.00
ES,23,jaén,6,paisaje naturaleza,actividades infantiles,4.33,4366,3488.00,62784.00
ES,29,málaga,6,paisaje naturaleza,actividades infantiles,4.43,109648,350.40,14189.40
ES,41,sevilla,6,paisaje naturaleza,actividades infantiles,4.34,21476,2138.00,108906.33
ES,22,huesca,6,paisaje naturaleza,actividades infantiles,4.25,17445,479.00,6224.00
ES,50,zaragoza,6,paisaje naturaleza,actividades infantiles,4.21,5888,730.50,41068.00
ES,35,las palmas,6,paisaje naturaleza,actividades infantiles,4.28,200378,64.50,4937.50
ES,38,santa cruz de tenerife,6,paisaje naturaleza,actividades infantiles,4.26,190067,174.50,1317.00
ES,39,cantabria,6,paisaje naturaleza,actividades infantiles,4.27,37946,1045.00,15386.00
ES,02,albacete,6,paisaje naturaleza,actividades infantiles,4.15,3169,743.33,315732.67
ES,13,ciudad real,6,paisaje naturaleza,actividades infantiles,4.29,3026,127.00,6360.00
ES,45,toledo,6,paisaje naturaleza,actividades infantiles,4.18,1715,1364.33,79172.83
ES,09,burgos,6,paisaje naturaleza,actividades infantiles,4.28,6285,609.00,35931.00
ES,24,león,6,paisaje naturaleza,actividades infantiles,4.21,4506,951.25,17976.75
ES,34,palencia,6,paisaje naturaleza,actividades infantiles,4.35,398,57.00,2613.00
ES,37,salamanca,6,paisaje naturaleza,actividades infantiles,4.17,3319,176.00,8624.00
ES,42,soria,6,paisaje naturaleza,actividades infantiles,3.97,2792,1178.00,3534.00
ES,47,valladolid,6,paisaje naturaleza,actividades infantiles,4.06,8696,1701.57,75136.57
ES,49,zamora,6,paisaje naturaleza,actividades infantiles,4.17,2116,2405.00,8177.00
ES,08,barcelona,6,paisaje naturaleza,actividades infantiles,4.05,200444,976.21,144890.68
ES,17,girona,6,paisaje naturaleza,actividades infantiles,4.24,61683,1050.00,82390.00
ES,25,lleida,6,paisaje naturaleza,actividades infantiles,4.27,9898,194.67,25705.67
ES,43,tarragona,6,paisaje naturaleza,actividades infantiles,4.20,33701,586.00,306684.50
ES,28,madrid,6,paisaje naturaleza,actividades infantiles,4.10,121795,1124.42,206913.00
ES,31,navarra,6,paisaje naturaleza,actividades infantiles,4.23,7007,2012.25,469873.00
ES,03,alicante/alacant,6,paisaje naturaleza,actividades infantiles,4.28,82424,1712.25,7934.00
ES,46,valencia/valència,6,paisaje naturaleza,actividades infantiles,4.15,90776,1171.20,223643.60
ES,06,badajoz,6,paisaje naturaleza,actividades infantiles,4.29,1116,3254.00,53588.67
ES,10,cáceres,6,paisaje naturaleza,actividades infantiles,4.33,5814,1240.60,36908.80
ES,15,a coruña,6,paisaje naturaleza,actividades infantiles,4.21,18974,1181.00,53419.00
ES,27,lugo,6,paisaje naturaleza,actividades infantiles,4.28,8089,1204.00,549024.00
ES,32,ourense,6,paisaje naturaleza,actividades infantiles,4.15,1840,1178.00,3534.00
ES,36,pontevedra,6,paisaje naturaleza,actividades infantiles,4.17,15699,675.00,540.00
ES,07,illes balears,6,paisaje naturaleza,actividades infantiles,4.33,203636,1143.57,170220.57
ES,26,la rioja,6,paisaje naturaleza,actividades infantiles,4.31,18300,80.00,7520.00
ES,01,araba/álava,6,paisaje naturaleza,actividades infantiles,4.41,11468,493.60,16551.00
ES,48,bizkaia,6,paisaje naturaleza,actividades infantiles,4.31,7925,10032.40,431877.80
ES,20,gipuzkoa,6,paisaje naturaleza,actividades infantiles,4.41,26976,571.50,33925.50
ES,33,asturias,6,paisaje naturaleza,actividades infantiles,4.35,44006,670.33,2640.00
ES,30,murcia,6,paisaje naturaleza,actividades infantiles,4.20,2633,567.50,51499.50
ES,11,cádiz,6,servicios,cursos,4.26,39,400.00,800.00
ES,29,málaga,6,servicios,cursos,4.43,51898,1617.50,65036.50
ES,41,sevilla,6,servicios,cursos,4.34,4859,542.00,31978.00
ES,22,huesca,6,servicios,cursos,4.25,533,250.00,3750.00
ES,50,zaragoza,6,servicios,cursos,4.21,61,5459.00,349376.00
ES,35,las palmas,6,servicios,cursos,4.28,2863,996.00,45002.00
ES,38,santa cruz de tenerife,6,servicios,cursos,4.26,3753,2326.00,8573.00
ES,08,barcelona,6,servicios,cursos,4.05,159935,1879.00,264776.22
ES,17,girona,6,servicios,cursos,4.24,1146,860.50,4002.50
ES,43,tarragona,6,servicios,cursos,4.20,9269,5446.25,28453.25
ES,28,madrid,6,servicios,cursos,4.10,42370,3616.38,282125.38
ES,46,valencia/valència,6,servicios,cursos,4.15,7124,1177.50,12620.50
ES,15,a coruña,6,servicios,cursos,4.21,605,30.00,450.00
ES,36,pontevedra,6,servicios,cursos,4.17,1424,590.00,590.00
ES,07,illes balears,6,servicios,cursos,4.33,46354,1732.50,35595.38
ES,01,araba/álava,6,servicios,cursos,4.41,18,344.00,3828.00
ES,48,bizkaia,6,servicios,cursos,4.31,13509,987.67,10227.33
ES,30,murcia,6,servicios,cursos,4.20,6,16789.50,111891.50
ES,21,huelva,6,paisaje naturaleza,deportes y aventuras,4.11,8396,835.50,1571.00
ES,29,málaga,6,paisaje naturaleza,deportes y aventuras,4.43,109648,2102.00,6306.00
ES,44,teruel,6,paisaje naturaleza,deportes y aventuras,4.28,3578,2547.00,269982.00
ES,50,zaragoza,6,paisaje naturaleza,deportes y aventuras,4.21,5888,1984.33,114926.00
ES,35,las palmas,6,paisaje naturaleza,deportes y aventuras,4.28,200378,500.00,5500.00
ES,38,santa cruz de tenerife,6,paisaje naturaleza,deportes y aventuras,4.26,190067,234.00,44382.67
ES,02,albacete,6,paisaje naturaleza,deportes y aventuras,4.15,3169,3973.00,67541.00
ES,16,cuenca,6,paisaje naturaleza,deportes y aventuras,4.19,3251,500.00,5500.00
ES,19,guadalajara,6,paisaje naturaleza,deportes y aventuras,4.04,1303,267.00,28302.00
ES,05,ávila,6,paisaje naturaleza,deportes y aventuras,4.23,1874,7438.00,3719.00
ES,34,palencia,6,paisaje naturaleza,deportes y aventuras,4.35,398,350.00,350.00
ES,37,salamanca,6,paisaje naturaleza,deportes y aventuras,4.17,3319,261.50,3799.00
ES,42,soria,6,paisaje naturaleza,deportes y aventuras,3.97,2792,1800.00,1800.00
ES,47,valladolid,6,paisaje naturaleza,deportes y aventuras,4.06,8696,2633.83,27469.50
ES,08,barcelona,6,paisaje naturaleza,deportes y aventuras,4.05,200444,645.10,78808.40
ES,17,girona,6,paisaje naturaleza,deportes y aventuras,4.24,61683,1626.33,28058.33
ES,43,tarragona,6,paisaje naturaleza,deportes y aventuras,4.20,33701,635.00,25754.00
ES,28,madrid,6,paisaje naturaleza,deportes y aventuras,4.10,121795,1453.62,77124.75
ES,31,navarra,6,paisaje naturaleza,deportes y aventuras,4.23,7007,3311.33,184683.67
ES,03,alicante/alacant,6,paisaje naturaleza,deportes y aventuras,4.28,82424,408.50,26545.50
ES,46,valencia/valència,6,paisaje naturaleza,deportes y aventuras,4.15,90776,4374.00,227448.00
ES,06,badajoz,6,paisaje naturaleza,deportes y aventuras,4.29,1116,1441.80,220674.80
ES,10,cáceres,6,paisaje naturaleza,deportes y aventuras,4.33,5814,1669.50,409713.00
ES,15,a coruña,6,paisaje naturaleza,deportes y aventuras,4.21,18974,791.00,40341.00
ES,07,illes balears,6,paisaje naturaleza,deportes y aventuras,4.33,203636,996.00,91294.67
ES,26,la rioja,6,paisaje naturaleza,deportes y aventuras,4.31,18300,2007.00,6021.00
ES,01,araba/álava,6,paisaje naturaleza,deportes y aventuras,4.41,11468,491.67,24802.67
ES,48,bizkaia,6,paisaje naturaleza,deportes y aventuras,4.31,7925,1563.00,125040.00
ES,20,gipuzkoa,6,paisaje naturaleza,deportes y aventuras,4.41,26976,1992.25,349808.50
ES,33,asturias,6,paisaje naturaleza,deportes y aventuras,4.35,44006,2830.20,19370.20
ES,30,murcia,6,paisaje naturaleza,deportes y aventuras,4.20,2633,194.00,5044.00
ES,04,almería,6,vida nocturna,cine,4.19,5362,587.50,30577.00
ES,11,cádiz,6,vida nocturna,cine,4.26,2343,367.00,2936.00
ES,29,málaga,6,vida nocturna,cine,4.43,56036,100.00,20000.00
ES,41,sevilla,6,vida nocturna,cine,4.34,39053,582.50,56295.50
ES,22,huesca,6,vida nocturna,cine,4.25,1293,400.00,4000.00
ES,45,toledo,6,vida nocturna,cine,4.18,434,1263.50,180595.00
ES,47,valladolid,6,vida nocturna,cine,4.06,1293,632.75,14066.75
ES,08,barcelona,6,vida nocturna,cine,4.05,119743,1030.50,48293.50
ES,17,girona,6,vida nocturna,cine,4.24,12856,494.00,3458.00
ES,28,madrid,6,vida nocturna,cine,4.10,100430,347.00,64228.67
ES,03,alicante/alacant,6,vida nocturna,cine,4.28,84389,85.00,1148.33
ES,15,a coruña,6,vida nocturna,cine,4.21,5653,83.00,2158.00
ES,07,illes balears,6,vida nocturna,cine,4.33,122452,378.50,11458.25
ES,20,gipuzkoa,6,vida nocturna,cine,4.41,5503,310.75,3128.25
ES,04,almería,6,otros,conferencias,4.19,238,6796.00,550476.00
ES,14,córdoba,6,otros,conferencias,4.29,478,55.00,15290.00
ES,18,granada,6,otros,conferencias,4.37,161,680.00,55080.00
ES,29,málaga,6,otros,conferencias,4.43,1156,14500.00,29000.00
ES,41,sevilla,6,otros,conferencias,4.34,431,619.00,10523.00
ES,50,zaragoza,6,otros,conferencias,4.21,158,4333.00,292160.00
ES,35,las palmas,6,otros,conferencias,4.28,176,262.00,12576.00
ES,13,ciudad real,6,otros,conferencias,4.29,156,14117.00,169404.00
ES,08,barcelona,6,otros,conferencias,4.05,2019,947.33,26935.33
ES,25,lleida,6,otros,conferencias,4.27,79,120.00,10320.00
ES,43,tarragona,6,otros,conferencias,4.20,1769,452.00,4068.00
ES,28,madrid,6,otros,conferencias,4.10,1624,1349.50,88256.25
ES,46,valencia/valència,6,otros,conferencias,4.15,621,7343.33,138236.67
ES,15,a coruña,6,otros,conferencias,4.21,200,1975.00,9875.00
ES,36,pontevedra,6,otros,conferencias,4.17,119,369.00,6759.00
ES,07,illes balears,6,otros,conferencias,4.33,296,4002.00,116058.00
ES,48,bizkaia,6,otros,conferencias,4.31,794,323.00,21964.00
ES,30,murcia,6,otros,conferencias,4.20,7,100.00,13600.00
ES,04,almería,6,paisaje urbano,"cultura, teatro y danza",4.19,14318,1529.83,394013.33
ES,11,cádiz,6,paisaje urbano,"cultura, teatro y danza",4.26,8809,2180.86,109270.00
ES,14,córdoba,6,paisaje urbano,"cultura, teatro y danza",4.29,93962,800.00,343060.00
ES,18,granada,6,paisaje urbano,"cultura, teatro y danza",4.37,153042,3074.40,1379943.60
ES,21,huelva,6,paisaje urbano,"cultura, teatro y danza",4.11,9984,1257.00,17598.00
ES,23,jaén,6,paisaje urbano,"cultura, teatro y danza",4.33,16236,350.00,2800.00
ES,29,málaga,6,paisaje urbano,"cultura, teatro y danza",4.43,158253,1233.29,54616.86
ES,41,sevilla,6,paisaje urbano,"cultura, teatro y danza",4.34,218279,786.67,672934.50
ES,22,huesca,6,paisaje urbano,"cultura, teatro y danza",4.25,10916,690.67,49977.33
ES,44,teruel,6,paisaje urbano,"cultura, teatro y danza",4.28,11015,1595.00,319.00
ES,50,zaragoza,6,paisaje urbano,"cultura, teatro y danza",4.21,41352,983.83,332879.50
ES,35,las palmas,6,paisaje urbano,"cultura, teatro y danza",4.28,51395,531.69,202719.15
ES,38,santa cruz de tenerife,6,paisaje urbano,"cultura, teatro y danza",4.26,66584,1015.36,116345.09
ES,39,cantabria,6,paisaje urbano,"cultura, teatro y danza",4.27,27507,1192.00,50573.50
ES,02,albacete,6,paisaje urbano,"cultura, teatro y danza",4.15,3663,1076.50,56354.25
ES,13,ciudad real,6,paisaje urbano,"cultura, teatro y danza",4.29,7266,1762.00,21144.00
ES,16,cuenca,6,paisaje urbano,"cultura, teatro y danza",4.19,13771,60.00,540.00
ES,19,guadalajara,6,paisaje urbano,"cultura, teatro y danza",4.04,6159,747.25,179231.75
ES,45,toledo,6,paisaje urbano,"cultura, teatro y danza",4.18,55769,2109.75,573669.50
ES,24,león,6,paisaje urbano,"cultura, teatro y danza",4.21,19169,1639.00,40975.00
ES,37,salamanca,6,paisaje urbano,"cultura, teatro y danza",4.17,31972,503.75,21862.00
ES,47,valladolid,6,paisaje urbano,"cultura, teatro y danza",4.06,13695,1149.70,111387.50
ES,49,zamora,6,paisaje urbano,"cultura, teatro y danza",4.17,5872,2262.00,219414.00
ES,08,barcelona,6,paisaje urbano,"cultura, teatro y danza",4.05,732080,998.90,764512.68
ES,17,girona,6,paisaje urbano,"cultura, teatro y danza",4.24,50915,279.60,36765.80
ES,25,lleida,6,paisaje urbano,"cultura, teatro y danza",4.27,7171,535.62,18572.88
ES,43,tarragona,6,paisaje urbano,"cultura, teatro y danza",4.20,53439,565.00,26025.62
ES,51,ceuta,6,paisaje urbano,"cultura, teatro y danza",0.00,0,347.00,16598.00
ES,28,madrid,6,paisaje urbano,"cultura, teatro y danza",4.10,458466,456.07,124016.36
ES,03,alicante/alacant,6,paisaje urbano,"cultura, teatro y danza",4.28,67888,2279.20,222720.10
ES,12,castellón/castelló,6,paisaje urbano,"cultura, teatro y danza",4.20,13212,85.50,279.50
ES,46,valencia/valència,6,paisaje urbano,"cultura, teatro y danza",4.15,114505,944.00,1163883.00
ES,06,badajoz,6,paisaje urbano,"cultura, teatro y danza",4.29,18348,1479.00,250746.29
ES,10,cáceres,6,paisaje urbano,"cultura, teatro y danza",4.33,23514,424.33,29441.00
ES,15,a coruña,6,paisaje urbano,"cultura, teatro y danza",4.21,50198,676.50,75000.50
ES,27,lugo,6,paisaje urbano,"cultura, teatro y danza",4.28,8872,2500.00,7500.00
ES,36,pontevedra,6,paisaje urbano,"cultura, teatro y danza",4.17,15892,1043.80,894966.20
ES,07,illes balears,6,paisaje urbano,"cultura, teatro y danza",4.33,107418,828.00,226835.05
ES,26,la rioja,6,paisaje urbano,"cultura, teatro y danza",4.31,11493,5048.50,159535.83
ES,01,araba/álava,6,paisaje urbano,"cultura, teatro y danza",4.41,7811,974.67,196717.33
ES,48,bizkaia,6,paisaje urbano,"cultura, teatro y danza",4.31,56425,606.33,117223.11
ES,20,gipuzkoa,6,paisaje urbano,"cultura, teatro y danza",4.41,26949,575.20,40142.70
ES,33,asturias,6,paisaje urbano,"cultura, teatro y danza",4.35,40762,367.33,13188.00
ES,30,murcia,6,paisaje urbano,"cultura, teatro y danza",4.20,9308,934.86,275637.43
ES,04,almería,6,compras,ferias,4.19,2490,6796.00,550476.00
ES,50,zaragoza,6,compras,ferias,4.21,3119,5468.50,291044.00
ES,13,ciudad real,6,compras,ferias,4.29,147,14117.00,169404.00
ES,43,tarragona,6,compras,ferias,4.20,2200,452.00,4068.00
ES,28,madrid,6,compras,ferias,4.10,89796,293.50,162298.50
ES,46,valencia/valència,6,compras,ferias,4.15,81279,11620.00,95375.00
ES,48,bizkaia,6,compras,ferias,4.31,694,323.00,21964.00
ES,04,almería,6,paisaje urbano,museo y exposiciones,4.19,14318,440.00,1760.00
ES,18,granada,6,paisaje urbano,museo y exposiciones,4.37,153042,114.00,28158.00
ES,41,sevilla,6,paisaje urbano,museo y exposiciones,4.34,218279,958.00,20575.33
ES,50,zaragoza,6,paisaje urbano,museo y exposiciones,4.21,41352,351.50,22106.50
ES,45,toledo,6,paisaje urbano,museo y exposiciones,4.18,55769,727.50,29585.00
ES,37,salamanca,6,paisaje urbano,museo y exposiciones,4.17,31972,239.00,6427.00
ES,47,valladolid,6,paisaje urbano,museo y exposiciones,4.06,13695,304.00,15931.00
ES,08,barcelona,6,paisaje urbano,museo y exposiciones,4.05,732080,1751.50,63641.50
ES,43,tarragona,6,paisaje urbano,museo y exposiciones,4.20,53439,129.00,4257.00
ES,28,madrid,6,paisaje urbano,museo y exposiciones,4.10,458466,290.00,2900.00
ES,46,valencia/valència,6,paisaje urbano,museo y exposiciones,4.15,114505,1707.00,32433.00
ES,48,bizkaia,6,paisaje urbano,museo y exposiciones,4.31,56425,1047.00,432054.00
ES,33,asturias,6,paisaje urbano,museo y exposiciones,4.35,40762,588.00,6468.00
ES,04,almería,6,vida nocturna,musica,4.19,5362,1606.25,55397.88
ES,11,cádiz,6,vida nocturna,musica,4.26,2343,1655.40,347246.80
ES,14,córdoba,6,vida nocturna,musica,4.29,1908,1505.50,108228.75
ES,18,granada,6,vida nocturna,musica,4.37,10900,1550.19,211427.25
ES,21,huelva,6,vida nocturna,musica,4.11,1623,1807.00,3614.00
ES,23,jaén,6,vida nocturna,musica,4.33,992,1657.00,137828.44
ES,29,málaga,6,vida nocturna,musica,4.43,56036,1517.45,289623.75
ES,41,sevilla,6,vida nocturna,musica,4.34,39053,1473.12,1010902.50
ES,22,huesca,6,vida nocturna,musica,4.25,1293,1214.22,353794.56
ES,44,teruel,6,vida nocturna,musica,4.28,950,2213.60,519785.00
ES,50,zaragoza,6,vida nocturna,musica,4.21,1614,848.75,433949.56
ES,35,las palmas,6,vida nocturna,musica,4.28,129544,1398.06,409726.19
ES,38,santa cruz de tenerife,6,vida nocturna,musica,4.26,62671,1729.71,404469.10
